instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsBox.started,instructionsBox.stopped,leftCategoryLabel_2.started,leftCategoryLabel_2.stopped,rightCategoryLabel_2.started,rightCategoryLabel_2.stopped,leftAttributeLabel_2.started,leftAttributeLabel_2.stopped,rightAttributeLabel_2.started,rightAttributeLabel_2.stopped,orLeft_2.started,orLeft_2.stopped,orRight_2.started,orRight_2.stopped,stimulusImageBox.started,stimulusImageBox.stopped,stimulusTextBox.started,stimulusTextBox.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.started,requiredResponse.stopped,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.started,feedbackResponse.stopped,feedback.started,feedback.stopped,leftCategoryLabel.started,leftCategoryLabel.stopped,rightCategoryLabel.started,rightCategoryLabel.stopped,leftAttributeLabel.started,leftAttributeLabel.stopped,rightAttributeLabel.started,rightAttributeLabel.stopped,orLeft.started,orLeft.stopped,orRight.started,orRight.stopped,feedbackResponse.rt,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,0,10,0,,,,,,,,,,,,,,,25.777090916992165,None,25.777090916992165,None,i,1,0.5816315000411123,25.777090916992165,None,None,0,25.777090916992165,None,25.777090916992165,None,25.493174292030744,None,25.493174292030744,None,25.493174292030744,None,25.493174292030744,None,25.493174292030744,None,25.493174292030744,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,1,11,1,,,,,,,,,,,,,,,26.66059529199265,None,26.66059529199265,None,e,1,0.5828596249921247,26.66059529199265,None,None,0,26.66059529199265,None,26.66059529199265,None,26.376725291949697,None,26.376725291949697,None,26.376725291949697,None,26.376725291949697,None,26.376725291949697,None,26.376725291949697,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,,,,,,,,,,,,,,,27.544188792002387,None,27.544188792002387,None,i,1,0.9997622079681605,27.544188792002387,None,None,0,27.544188792002387,None,27.544188792002387,None,27.26000704197213,None,27.26000704197213,None,27.26000704197213,None,27.26000704197213,None,27.26000704197213,None,27.26000704197213,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,28.843257208005525,None,28.843257208005525,None,e,1,0.8441659170202911,28.843257208005525,None,i,1,28.843257208005525,None,28.843257208005525,None,28.55976550001651,None,28.55976550001651,None,28.55976550001651,None,28.55976550001651,None,28.55976550001651,None,28.55976550001651,None,0.49224854190833867,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,29.99381558294408,None,29.99381558294408,None,e,1,0.3319354170234874,29.99381558294408,None,None,0,29.99381558294408,None,29.99381558294408,None,29.710092457942665,None,29.710092457942665,None,29.710092457942665,None,29.710092457942665,None,29.710092457942665,None,29.710092457942665,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,30.626505499938503,None,30.626505499938503,None,i,1,0.4462029590504244,30.626505499938503,None,None,0,30.626505499938503,None,30.626505499938503,None,30.343168167048134,None,30.343168167048134,None,30.343168167048134,None,30.343168167048134,None,30.343168167048134,None,30.343168167048134,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,31.37646641698666,None,31.37646641698666,None,e,1,0.49609954096376896,31.37646641698666,None,None,0,31.37646641698666,None,31.37646641698666,None,31.093196333036758,None,31.093196333036758,None,31.093196333036758,None,31.093196333036758,None,31.093196333036758,None,31.093196333036758,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,1,17,0,,,,,,,,,,,,,,,32.17703379201703,None,32.17703379201703,None,i,1,0.38224549998994917,32.17703379201703,None,None,0,32.17703379201703,None,32.17703379201703,None,31.893303583026864,None,31.893303583026864,None,31.893303583026864,None,31.893303583026864,None,31.893303583026864,None,31.893303583026864,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,,,,,,,,,,,,,,,32.8603648749413,None,32.8603648749413,None,i,1,0.5791762910084799,32.8603648749413,None,None,0,32.8603648749413,None,32.8603648749413,None,32.57651566702407,None,32.57651566702407,None,32.57651566702407,None,32.57651566702407,None,32.57651566702407,None,32.57651566702407,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black People,White People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,33.7437732500257,None,33.7437732500257,None,i,1,0.29880437499377877,33.7437732500257,None,None,0,33.7437732500257,None,33.7437732500257,None,33.4598282079678,None,33.4598282079678,None,33.4598282079678,None,33.4598282079678,None,33.4598282079678,None,33.4598282079678,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,34.81210858293343,None,34.81210858293343,None,34.81210858293343,None,34.81210858293343,None,34.81210858293343,None,34.81210858293343,None,34.81210858293343,None,38.760280875023454,None,38.760280875023454,None,e,1,0.7439027919899672,38.760280875023454,None,None,0,38.760280875023454,None,38.760280875023454,None,38.46482474997174,None,38.46482474997174,None,38.46482474997174,None,38.46482474997174,None,38.46482474997174,None,38.46482474997174,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,39.82723341695964,None,39.82723341695964,None,e,1,1.0084990829927847,39.82723341695964,None,i,1,39.82723341695964,None,39.82723341695964,None,39.54263299994636,None,39.54263299994636,None,39.54263299994636,None,39.54263299994636,None,39.54263299994636,None,39.54263299994636,None,0.6663351249881089,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,0,2,1,,,,,,,,,,,,,,,41.16034162498545,None,41.16034162498545,None,e,1,0.7125597499543801,41.16034162498545,None,None,0,41.16034162498545,None,41.16034162498545,None,40.87419050000608,None,40.87419050000608,None,40.87419050000608,None,40.87419050000608,None,40.87419050000608,None,40.87419050000608,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,1,3,0,,,,,,,,,,,,,,,42.19386212504469,None,42.19386212504469,None,i,1,0.49213154206518084,42.19386212504469,None,None,0,42.19386212504469,None,42.19386212504469,None,41.906292250030674,None,41.906292250030674,None,41.906292250030674,None,41.906292250030674,None,41.906292250030674,None,41.906292250030674,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,0,4,1,,,,,,,,,,,,,,,43.01046366698574,None,43.01046366698574,None,e,1,0.758869708981365,43.01046366698574,None,i,1,43.01046366698574,None,43.01046366698574,None,42.723199749947526,None,42.723199749947526,None,42.723199749947526,None,42.723199749947526,None,42.723199749947526,None,42.723199749947526,None,0.42406558303628117,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,1,5,1,,,,,,,,,,,,,,,44.093652957933955,None,44.093652957933955,None,e,1,0.4883581670001149,44.093652957933955,None,None,0,44.093652957933955,None,44.093652957933955,None,43.804518582997844,None,43.804518582997844,None,43.804518582997844,None,43.804518582997844,None,43.804518582997844,None,43.804518582997844,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,0,6,1,,,,,,,,,,,,,,,44.91182304196991,None,44.91182304196991,None,e,1,0.5588054999243468,44.91182304196991,None,None,0,44.91182304196991,None,44.91182304196991,None,44.62012524995953,None,44.62012524995953,None,44.62012524995953,None,44.62012524995953,None,44.62012524995953,None,44.62012524995953,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,1,7,0,,,,,,,,,,,,,,,45.79396275000181,None,45.79396275000181,None,i,1,0.44234599999617785,45.79396275000181,None,None,0,45.79396275000181,None,45.79396275000181,None,45.50456625001971,None,45.50456625001971,None,45.50456625001971,None,45.50456625001971,None,45.50456625001971,None,45.50456625001971,None,,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,4,0,8,1,,,,,,,,,,,,,,,46.56075070798397,None,46.56075070798397,None,e,1,0.7168263751082122,46.56075070798397,None,i,1,46.56075070798397,None,46.56075070798397,None,46.270496999961324,None,46.270496999961324,None,46.270496999961324,None,46.270496999961324,None,46.270496999961324,None,46.270496999961324,None,0.3502844580216333,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,4,1,9,0,,,,,,,,,,,,,,,47.61021966696717,None,47.61021966696717,None,i,1,0.727373749949038,47.61021966696717,None,e,1,47.61021966696717,None,47.61021966696717,None,47.31935445801355,None,47.31935445801355,None,47.31935445801355,None,47.31935445801355,None,47.31935445801355,None,47.31935445801355,None,0.3163013750454411,F,20,1,2022_Jul_13_1254,IAT,2021.2.3,59.801578244867294,
